product_name,review_title,rating,pros,cons,full_content,page_number,extracted_rating,review_len,word_count,polarity,cleaned_content,processed_content,dominant_topic,topic_contribution
Trello,Best Task Management Software!,,"Manage ""To Do's""Keep Track of ListsEase of use when moving cards and changing up tasks","Free version can be limited for a larger group, so you may need to upgrade to the paid versionGreat for smaller tasks, but can be cumbersome for larger tasks","Best Task Management Software!Rating: 10 out of 10IncentivizedApril 23, 2021Use Cases and Deployment ScopeWe use Trello to manage our ""To Do"" lists. We are a virtual company, so we have always worked remotely and have sometimes found it challenging to be on the same page when it comes to our collect...",6,10,303,51,0.35,best task management software rating out of incentivizedapril use cases and deployment scopewe use trello to manage our to do lists we are a virtual company so we have always worked remotely and have sometimes found it challenging to be on the same page when it comes to our collect,good task management software rating incentivizedapril use case deployment scopewe use trello manage list virtual company work remotely find challenge page come collect,5,0.9513
Trello,Visualize your projects and checklist with a software that is easy to setup and start using immediately!,,"Trello was easily laid out in visual boards, similar to Pinterest.It was easy to create checklist within a project.It was easy to tag another team member to a project board.",Tiffany alvo,"Visualize your projects and checklist with a software that is easy to setup and start using immediately!Rating: 7 out of 10IncentivizedJanuary 13, 2021Use Cases and Deployment ScopeTrello was established at our organization to maintain our new hire checklist and collaborate on projects within the ho...",6,7,303,45,0.28484848484848485,visualize your projects and checklist with a software that is easy to setup and start using immediately rating out of incentivizedjanuary use cases and deployment scopetrello was established at our organization to maintain our new hire checklist and collaborate on projects within the ho,visualize project checklist software easy setup start immediately rat incentivizedjanuary use case deployment scopetrello establish organization maintain new hire checklist collaborate project,7,0.5842
Trello,Easy to use software that anyone can use to organize and delegate tasks!,,"Prioritizing tasks, using colour codes.Drag and drop interface to move tasks along the progress funnel.Integration with third party softwares to automate notifications to select employees.","Further integration with de-bugging tools for our dev teamAbility to notify certain employees for tasks that pertain to them only to remove clutterIntegration with Microsoft Project as well, as bizanalyst require more powerful tools","Easy to use software that anyone can use to organize and delegate tasks!Rating: 10 out of 10IncentivizedNovember 13, 2020Use Cases and Deployment ScopeTrello is being used across the whole organization, to better label and prioritizes tasks. We actually integrate it within our company Slack, in orde...",6,10,303,46,0.2833333333333333,easy to use software that anyone can use to organize and delegate tasks rating out of incentivizednovember use cases and deployment scopetrello is being used across the whole organization to better label and prioritizes tasks we actually integrate it within our company slack in orde,easy use software use organize delegate task rat incentivizednovember use case deployment scopetrello organization well label prioritize task actually integrate company slack orde,5,0.5805
Trello,Great task management tool for not too complex projects,,Simple task managementReal time actions and updatesuser friendly platform,Integration with other softwareFurther customizing featuresBoards management customization,"Great task management tool for not too complex projectsRating: 9 out of 10IncentivizedSeptember 11, 2020Use Cases and Deployment ScopeTrello works as a task management board. We used it as an integrated system between departments, where the chiefs of operations, the CEO and the workers can access an...",6,9,303,47,0.25,great task management tool for not too complex projectsrating out of incentivizedseptember use cases and deployment scopetrello works as a task management board we used it as an integrated system between departments where the chiefs of operations the ceo and the workers can access an,great task management tool complex projectsrating incentivizedseptember use case deployment scopetrello work task management board integrated system department chief operation ceo worker access,5,0.5685
Trello,Best and simple project management tool for small size projects,,Keep track of to-do lists.Share files with your team members.Ability to collaborate.Flexible.Simple UI.Less complex pricing structure.Understand instantly when a deadline nears.Mobile friendly.Trello follows the Kanban system.,Difficult to handle big projects.Lower storage limit.You cannot review iterations.No Gantt.Only simple description can be given.,"Best and simple project management tool for small size projectsRating: 8 out of 10IncentivizedAugust 3, 2020Use Cases and Deployment ScopeTrello is a project management tool that many of us use. Our organization has been using Trello for the past 2 years, and we find it to be a useful tool because i...",6,8,303,52,0.21666666666666667,best and simple project management tool for small size projectsrating out of incentivizedaugust use cases and deployment scopetrello is a project management tool that many of us use our organization has been using trello for the past years and we find it to be a useful tool because i,good simple project management tool small size projectsrate incentivizedaugust use case deployment scopetrello project management tool use organization trello past year find useful tool,5,0.5608
Trello,Managing My Daily Tasks Has Never Been This Easy,,"Tagging the task with colors or patterns helps keep tasks separated from each other.Archive the projects or tasks, make them available anytime you would like to get them.It is totally online and supports cross-platforms which helps you use it anywhere.It is really an easy tool to get familiar with.","Having too many tasks on the project makes it hard to manage.When you set time for tasks it notifies you back, that would be nice to have a Gantt chart in order to see the whole project in landscape mode.While sending mail or sharing the task I would like to set a template for how the tasks appear while sharing.Some auto rules can be implemented which can be managed from a dashboard, like if this happens then make something like that.","Managing My Daily Tasks Has Never Been This EasyRating: 10 out of 10IncentivizedMay 8, 2020Use Cases and Deployment ScopeTrello is a kind of task management tool, we're working with Agile methodologies and Trello is useful at that point. We're using the tool to assign tasks and manage those tasks ac...",6,10,303,50,0.35000000000000003,managing my daily tasks has never been this easyrating out of incentivizedmay use cases and deployment scopetrello is a kind of task management tool we re working with agile methodologies and trello is useful at that point we re using the tool to assign tasks and manage those tasks ac,manage daily task easyrating incentivizedmay use case deployment scopetrello kind task management tool work agile methodology trello useful point tool assign task manage task,5,0.5525
Trello,Very useful app for project collaboration,,You can set a pipeline for your projects.Being able to organize all your tasks.Color coding of cards according to the priority of each task.,"It uses huge internet bandwidth so a stable internet connection is necessary.Some functionalities like a button that will allow you to bold, underline, cross out letters is not available.","Very useful app for project collaborationRating: 7 out of 10IncentivizedMarch 10, 2020Use Cases and Deployment ScopeOur team uses it to make it easier for us to work on common projects. We like that we're able to set deadlines using it and see who that particular project belongs to. We also like how...",6,7,303,52,0.18916666666666668,very useful app for project collaborationrating out of incentivizedmarch use cases and deployment scopeour team uses it to make it easier for us to work on common projects we like that we re able to set deadlines using it and see who that particular project belongs to we also like how,useful app project collaborationrate incentivizedmarch use case deployment scopeour team use easy work common project like able set deadline particular project belong like,7,0.4484
Trello,Would highly recommend this easy to use option,,"Easy to use and learn interfaceA lot of capability to customize each cardVery easy to collaborate with a team, both internally and externally",Search featureNotification system,"Would highly recommend this easy to use optionRating: 9 out of 10IncentivizedMarch 5, 2020Use Cases and Deployment ScopeTrello is used company wide where I work. We have team boards and individual boards. We also have project boards. I find it very useful to organize all of the work within my divisi...",6,9,303,51,0.1766666666666667,would highly recommend this easy to use optionrating out of incentivizedmarch use cases and deployment scopetrello is used company wide where i work we have team boards and individual boards we also have project boards i find it very useful to organize all of the work within my divisi,highly recommend easy use optionrate incentivizedmarch use case deployment scopetrello company wide work team board individual board project board find useful organize work divisi,5,0.4701
Trello,Simple and clean way to organize projects,,Simple layoutAccessible over multiple devices,,"Simple and clean way to organize projectsRating: 9 out of 10IncentivizedFebruary 14, 2020Use Cases and Deployment ScopeI use it to organize my ideas and projects. It keeps things online so I can access it anywhere.ProsSimple layoutAccessible over multiple devicesLikelihood to RecommendWhen working o...",7,9,303,43,0.12222222222222223,simple and clean way to organize projectsrating out of incentivizedfebruary use cases and deployment scopei use it to organize my ideas and projects it keeps things online so i can access it anywhere prossimple layoutaccessible over multiple deviceslikelihood to recommendwhen working o,simple clean way organize projectsrate incentivizedfebruary use case deployment scopei use organize idea project keep thing online access prossimple layoutaccessible multiple deviceslikelihood recommendwhen work,7,0.5827
Trello,Solid Project Management Solution,,Task organizationTimeline tracking,Lots of manual set upClunky integrations,"Solid Project Management SolutionRating: 7 out of 10IncentivizedJanuary 2, 2020Use Cases and Deployment ScopeThis is being used in our company to track client implementations and also to track our product roadmap. While we have several boards for each department, we allow any user to be able to have...",7,7,303,48,0.16666666666666666,solid project management solutionrating out of incentivizedjanuary use cases and deployment scopethis is being used in our company to track client implementations and also to track our product roadmap while we have several boards for each department we allow any user to be able to have,solid project management solutionrating incentivizedjanuary use case deployment scopethis company track client implementation track product roadmap board department allow user able,5,0.4889
Trello,"Visually engaging, intuitive and easy-to-use project dashboard",,Web based delivery provides seamless access anywhere and anytime.Intuitive and easy to use.,Semi-online features would be a game changer when there is no internet connection.Upload size limitation makes it very hard to collaborate with large data.,"Visually engaging, intuitive and easy-to-use project dashboardRating: 8 out of 10IncentivizedDecember 12, 2019Use Cases and Deployment ScopeTrello is currently used sporadically by a few departments in our organization. It is primarily used as collaboration tools to track activities in a project whi...",7,8,303,42,0.15000000000000002,visually engaging intuitive and easy to use project dashboardrating out of incentivizeddecember use cases and deployment scopetrello is currently used sporadically by a few departments in our organization it is primarily used as collaboration tools to track activities in a project whi,visually engage intuitive easy use project dashboardrate incentivizeddecember use case deployment scopetrello currently sporadically department organization primarily collaboration tool track activity project whi,7,0.3017
Trello,I wish I knew about this 5 years ago!,,Incredible overview of tasks or projects.Ability to sort projects with a label and subtasks.,"I honestly don't have a negative that I can think of. If the software itself doesn't do something well, there is a power-up to add that removes the limited functionality.The only drawback I can think of is the limited use of power-ups unless you pay for the enterprise level.","I wish I knew about this 5 years ago!Rating: 10 out of 10IncentivizedDecember 11, 2019Use Cases and Deployment ScopeI have been using Trello to organize my tasks and set my day up. I have also been using Trello to organize our media content and content schedule. We don't currently use Trello on an o...",7,10,303,54,0.0,i wish i knew about this years ago rating out of incentivizeddecember use cases and deployment scopei have been using trello to organize my tasks and set my day up i have also been using trello to organize our media content and content schedule we don t currently use trello on an o,wish know year ago rat incentivizeddecember use case deployment scopei trello organize task set day trello organize medium content content schedule don currently use trello,7,0.9583
Trello,Trello Rocks!,,"Categorization of different topics.Notification of any new feeds or card created.Simple to use, everything listed as a discussion threads within a card.",Sub-categorization within a topic.Replying to a response within a card does not have a good visual clue on which thread that response is associated with.,"Trello Rocks!Rating: 7 out of 10IncentivizedDecember 9, 2019Use Cases and Deployment ScopeWe used Trello as a tool for communication with our external customers in a way that we discuss all the features, Q&amp;A and approaches. We also used Trello to communicate with 3rd party service providers to i...",7,7,303,48,0.0,trello rocks rating out of incentivizeddecember use cases and deployment scopewe used trello as a tool for communication with our external customers in a way that we discuss all the features q amp a and approaches we also used trello to communicate with rd party service providers to i,trello rock rat incentivizeddecember use case deployment scopewe trello tool communication external customer way discuss feature amp approach trello communicate party service provider,5,0.3626
Trello,The best and simplest product management tool.,,RoadmapTime ManagementProduct management,Slack automationsGoogle Suite integration,"The best and simplest product management tool.Rating: 9 out of 10IncentivizedDecember 6, 2019Use Cases and Deployment ScopeWe build the roadmap of our product and we manage timing and priorities through Trello. With this software it's really easy to understand what have you done, what you are workin...",7,9,303,47,0.7166666666666667,the best and simplest product management tool rating out of incentivizeddecember use cases and deployment scopewe build the roadmap of our product and we manage timing and priorities through trello with this software it s really easy to understand what have you done what you are workin,good simple product management tool rating incentivizeddecember use case deployment scopewe build roadmap product manage timing priority trello software easy understand workin,5,0.4736
Trello,Trello changed my world of sales and automation,,CollaborationIntegration with other applicationsNotificationMobile applicationEasy to use,More packages like silver/gold/ platinum at [better] pricesPower ups with GoogleSheet financial integration,"Trello changed my world of sales and automationRating: 10 out of 10IncentivizedNovember 26, 2019Use Cases and Deployment ScopeI currently use it to integrate Google Calendar via Zapier to manage and add new deals to a deal flow board. From there it gets mapped and all documents etc., are added until...",7,10,303,50,0.06818181818181818,trello changed my world of sales and automationrating out of incentivizednovember use cases and deployment scopei currently use it to integrate google calendar via zapier to manage and add new deals to a deal flow board from there it gets mapped and all documents etc are added until,trello change world sale automationrate incentivizednovember use case deployment scopei currently use integrate google calendar zapi manage add new deal deal flow board get map document etc add,6,0.7538
Trello,Fantastic dynamic project management tool,,It is an excellent bard/visibility to create tasks/projects and move them once completed.The design is simple and very user-friendly.The use of colors is wonderful and friendly and dynamic.,I don't use it every day but just for projects and it suits us fine as it is.Maybe be able to attach design as we map a lot in the exercise of our job.Attach videos.,"Fantastic dynamic project management toolRating: 10 out of 10IncentivizedNovember 21, 2019Use Cases and Deployment ScopeWe use Trello mainly to manage our projects with the project management team as well as field engineers. We also use it for projects within the office, including events to plan, a ...",7,10,303,47,0.18888888888888888,fantastic dynamic project management toolrating out of incentivizednovember use cases and deployment scopewe use trello mainly to manage our projects with the project management team as well as field engineers we also use it for projects within the office including events to plan a,fantastic dynamic project management toolrate incentivizednovember use case deployment scopewe use trello mainly manage project project management team field engineer use project office include event plan,5,0.6534
Trello,A very practical tool to manage and organize small projects,,Easy project management.Great boards feature that facilitates our tasks.The ability to track progress and assign roles.Generating and sharing reports.,Email integration issues.It's not suitable for large teams.,"A very practical tool to manage and organize small projectsRating: 10 out of 10IncentivizedNovember 15, 2019Use Cases and Deployment ScopeWe use Trello across the whole company to manage our social media marketing campaigns that we do for our clients. Trello is a user-friendly platform that allows o...",7,10,303,47,0.04583333333333334,a very practical tool to manage and organize small projectsrating out of incentivizednovember use cases and deployment scopewe use trello across the whole company to manage our social media marketing campaigns that we do for our clients trello is a user friendly platform that allows o,practical tool manage organize small projectsrating incentivizednovember use case deployment scopewe use trello company manage social medium marketing campaign client trello user friendly platform allow,5,0.4682
Trello,Looking for a Perfect Generic Management Product? Surprise Surprise!,,Easy maintenance of all projects using the concept of boards.Great UI which in such an affordable budget gives you a professional management use case.It can be used for many use cases if someone is smart and creative.,Definitely no cons.Everything and every aspect points in the direction of the customer. At least that is the case of our scenario.,"Looking for a Perfect Generic Management Product? Surprise Surprise!Rating: 10 out of 10IncentivizedNovember 6, 2019Use Cases and Deployment ScopeTrello is the base or foundation of our company's management. Management covers all the aspects from hiring list maintenance of new joiners or interns to ...",7,10,303,44,0.08409090909090908,looking for a perfect generic management product surprise surprise rating out of incentivizednovember use cases and deployment scopetrello is the base or foundation of our company s management management covers all the aspects from hiring list maintenance of new joiners or interns to,look perfect generic management product surprise surprise rating incentivizednovember use case deployment scopetrello base foundation company management management cover aspect hire list maintenance new joiner intern,5,0.3891
Trello,"An excellent tool, easy and without problems.",,It is a great budget tool.Visibility and task management.Create panels very easily.Excellent boards.,It can manage your independent jobs.Trello is good for small or medium projects.It would be great if some premium features were available to all users.,"An excellent tool, easy and without problems.Rating: 9 out of 10IncentivizedOctober 24, 2019Use Cases and Deployment ScopeI like the boards (panels). 2. Easy to track, assign and manage tasks. 3. A free option available to test all the basic functions needed for small businesses and other business o...",8,9,303,48,0.2864583333333333,an excellent tool easy and without problems rating out of incentivizedoctober use cases and deployment scopei like the boards panels easy to track assign and manage tasks a free option available to test all the basic functions needed for small businesses and other business o,excellent tool easy problem rat incentivizedoctober use case deployment scopei like board panel easy track assign manage task free option available test basic function need small business business,5,0.7003
Trello,Trello is a fantastic option to manage projects and tasks,,Organize projects very well.The tag system is great for prioritizing one task over another.Notifications are perfect to be aware of what is happening during the work day.Trello is a very secure application and keeps data confidential.,"If a project becomes very large, the board system becomes very difficult to keep orderly.Integration with other tools, such as GitHub is a bit complicated and I prefer not to use that.Personalization I see a little limited.","Trello is a fantastic option to manage projects and tasksRating: 9 out of 10IncentivizedOctober 21, 2019Use Cases and Deployment ScopeIn the organization we use Trello to manage the projects we have in process. <b>It is excellent to know what each team member has to do,</b> in the area of web develo...",8,9,303,51,0.7,trello is a fantastic option to manage projects and tasksrating out of incentivizedoctober use cases and deployment scopein the organization we use trello to manage the projects we have in process it is excellent to know what each team member has to do in the area of web develo,trello fantastic option manage project tasksrate incentivizedoctober use case deployment scopein organization use trello manage project process excellent know team member area web develo,5,0.4316
Trello,Effective platform for project management and a great visual planner,,Attractive platform.User friendly.Easy to use.Easy to share projects with team members.Great browser extension.Easy project tracking.Advanced calendar for sharing projects and deadlines.,More project templates are neededMobile app on IOS need more work to be used more effectively,"Effective platform for project management and a great visual plannerRating: 9 out of 10IncentivizedOctober 18, 2019Use Cases and Deployment ScopeTrello platform is used to writing with our marketing department to manage small projects that requires assigning tasks within the team. Trello is a nice p...",8,9,303,45,0.35,effective platform for project management and a great visual plannerrating out of incentivizedoctober use cases and deployment scopetrello platform is used to writing with our marketing department to manage small projects that requires assigning tasks within the team trello is a nice p,effective platform project management great visual plannerrating incentivizedoctober use case deployment scopetrello platform write marketing department manage small project require assign task team trello nice,6,0.4227
Trello,Trello is TERRIFIC!,,"Check lists within a task so that if there are multiple parts to a task, you can confirm you've done every part.Visibility so everyone on your team can see what has been done and what needs to get taken care of.Labels so that we can organize by entity and importance of task clearly and color coded.","I feel like the organization of lists is a little clunky and could be a bit more visibly pleasing and easier to read.I think when you start a new list, you should be able to uncheck all tasks with one button so it's not as tedious to do it one by one.There was more room to give directions on tasks so that if someone takes it over, they can get an explanation easier.","Trello is TERRIFIC!Rating: 9 out of 10IncentivizedOctober 17, 2019Use Cases and Deployment ScopeTrello is being used to make sure that tasks imperative to financial close are done on time. It also allows everyone with access to our shared Trello to see what has been done and what has yet to be done....",8,9,303,52,0.25,trello is terrific rating out of incentivizedoctober use cases and deployment scopetrello is being used to make sure that tasks imperative to financial close are done on time it also allows everyone with access to our shared trello to see what has been done and what has yet to be done,trello terrific rating incentivizedoctober use case deployment scopetrello sure task imperative financial close time allow access shared trello,5,0.3989
Trello,Trello free version provides simple and effective workflow management for a low budget,,Visually represent project workflow status.Track tasks that need to be completed along with the people assigned to complete those tasks.So easy to use and accessible that compliance is high.,"Yet another cloud service with a subscription, and login to manage for usersDoes provide easy executive reporting","Trello free version provides simple and effective workflow management for a low budgetRating: 8 out of 10IncentivizedOctober 16, 2019Use Cases and Deployment ScopeWe use it primarily to manage our engineer to order design and customer approval workflow. It is used by people across the organization. ...",8,8,303,46,0.27999999999999997,trello free version provides simple and effective workflow management for a low budgetrating out of incentivizedoctober use cases and deployment scopewe use it primarily to manage our engineer to order design and customer approval workflow it is used by people across the organization,trello free version provide simple effective workflow management low budgetrate incentivizedoctober use case deployment scopewe use primarily manage engineer order design customer approval workflow people organization,2,0.6238
Trello,Open Source Collaboration Software,,Nice DesignKanban Board - Helps to monitor project activitiesVery straight forward and easy to learn.,UI Design can be improved a little more.Chat feature for real-time supportArtificial Intelligence could be integrated.,"Open Source Collaboration SoftwareRating: 9 out of 10IncentivizedOctober 3, 2019Use Cases and Deployment ScopeIt's a great project management tool! Helps to monitor the project tasks by putting them on a digital Kanban board; it's easy to track the status of the tasks and also very convenient for ge...",8,9,303,48,0.32666666666666666,open source collaboration softwarerating out of incentivizedoctober use cases and deployment scopeit s a great project management tool helps to monitor the project tasks by putting them on a digital kanban board it s easy to track the status of the tasks and also very convenient for ge,open source collaboration softwarerate incentivizedoctober use case deployment scopeit great project management tool help monitor project task put digital kanban board easy track status task convenient,6,0.6849
Trello,Simple project and task management that just works!,,Project management.Task organization.Communication threading and archiving.,,"Simple project and task management that just works!Rating: 10 out of 10IncentivizedOctober 1, 2019Use Cases and Deployment ScopeWe use Trello to collaborate with our website developers. It has been a very effective way to organize projects, tasks, and to-do items, along with all the discussions rela...",8,10,303,46,0.39,simple project and task management that just works rating out of incentivizedoctober use cases and deployment scopewe use trello to collaborate with our website developers it has been a very effective way to organize projects tasks and to do items along with all the discussions rela,simple project task management work rating incentivizedoctober use case deployment scopewe use trello collaborate website developer effective way organize project task item discussion rela,2,0.3743
Trello,Trello - a Great tool for managing Task and Projects!,,,I thought Trello was prefect for your task/project management; but it was my boss who determined how we were going to use it...hmmmm; maybe a suspense system to let me know when I've missed a target date/goal? which may already be in there and we just didn't use it...,"Trello - a Great tool for managing Task and Projects!Rating: 10 out of 10IncentivizedOctober 1, 2019Use Cases and Deployment ScopeTrello is used to help us with our MANY task/projects that we need to keep track off; and keep status of each task/project current so we know where we are at on the proje...",8,10,303,53,0.43333333333333335,trello a great tool for managing task and projects rating out of incentivizedoctober use cases and deployment scopetrello is used to help us with our many task projects that we need to keep track off and keep status of each task project current so we know where we are at on the proje,trello great tool manage task project rat incentivizedoctober use case deployment scopetrello help task project need track status task project current know proje,7,0.6079
Trello,Trello is a great tool for collaborative project management,,Easy to use.Affordable for startups.Good user-interface.,"The sticky notes on the Trello board display limited information. Things such as due dates, comments, project descriptions, and the like are shown after clicking the notes. This makes tracking progress over large scale projects complex.No time-tracking feature - In a world of hard deadlines, lack of a time-stamp feature/deadline feature is a downside for a project management tool.For the free version, the file attachment limit is too low","Trello is a great tool for collaborative project managementRating: 10 out of 10IncentivizedSeptember 30, 2019Use Cases and Deployment ScopeMy colleagues and I love Trello because it allows us to easier track project progress and updates. Each project is made into a board which is then split into pos...",8,10,303,48,0.65,trello is a great tool for collaborative project managementrating out of incentivizedseptember use cases and deployment scopemy colleagues and i love trello because it allows us to easier track project progress and updates each project is made into a board which is then split into pos,trello great tool collaborative project managementrate incentivizedseptember use case deployment scopemy colleague love trello allow easy track project progress update project board split pos,7,0.3567
Trello,Improves team performance and saves time,,Nice user-interface.Great mobile app.Nice reporting.Progress tracking.Easy to use for managing projects.,Mobile app is not very efficient.,"Improves team performance and saves timeRating: 9 out of 10IncentivizedSeptember 28, 2019Use Cases and Deployment ScopeTrello is used internally in our IT department a quick and easy tool that manages our group projects. We usually depend on Trello for progress tracking and to meet our deadlines wit...",8,9,303,47,0.12916666666666665,improves team performance and saves timerating out of incentivizedseptember use cases and deployment scopetrello is used internally in our it department a quick and easy tool that manages our group projects we usually depend on trello for progress tracking and to meet our deadlines wit,improve team performance save timerate incentivizedseptember use case deployment scopetrello internally department quick easy tool manage group project usually depend trello progress tracking meet deadline wit,7,0.6521
Trello,Best web application to manage your tasks,,"Quick view of any tasks, the status, and who is doing it.It's very customizable. You can change colors, positions, background, add new columns, etc.It's very lightweight and offers a good mobile version, so you can work from your phone.","New users might get lost or not know what to do with the application. It needs to have a quick guide to start working with it.No integration to other tools. We would like to be integrated into some control version software and issue trackers to sync development tasks with organization tasks.I haven't found a way to make reports to see how much it took a task to move to another status, see reports by user to know how they spend time on tasks and if they are using the application, etc.","Best web application to manage your tasksRating: 10 out of 10IncentivizedSeptember 27, 2019Use Cases and Deployment ScopeIt is used among developers to handle the current status of projects. Through their different columns, each worker in a project knows the status of each task and who is working on...",9,10,303,48,0.3333333333333333,best web application to manage your tasksrating out of incentivizedseptember use cases and deployment scopeit is used among developers to handle the current status of projects through their different columns each worker in a project knows the status of each task and who is working on,good web application manage tasksrating incentivizedseptember use case deployment scopeit developer handle current status project different column worker project know status task work,2,0.5206
Trello,Simplicity and efficiency in managing a project,,,"The search options need to get reinforced and improved in a way to allow the search by keywords. It should be easier to look for cards in personal and team boards.When we’d use it for branched and complex projects it was inefficient as it lacked advanced features to serve the project's complexity.The interface also is not the most advanced and in my opinion, they can work on it to make more professional and elegant.","Simplicity and efficiency in managing a projectRating: 8 out of 10IncentivizedSeptember 26, 2019Use Cases and Deployment ScopeWe’re using Trello within teams as each team has its preference. In my team, we use Trello. Trello comes in handy for tasks and projects that require the whole team to be kee...",9,8,303,49,0.4,simplicity and efficiency in managing a projectrating out of incentivizedseptember use cases and deployment scopewe re using trello within teams as each team has its preference in my team we use trello trello comes in handy for tasks and projects that require the whole team to be kee,simplicity efficiency manage projectrating incentivizedseptember use case deployment scopewe trello team team preference team use trello trello come handy task project require team kee,6,0.6579
Trello,Nothing is Forgotten!,,Collaboration with team membersOrganizationGet Projects done fasterSuccess with Accomplishing Goals,Unable to Connect with other software to communicate everything.Learning Curve to Use the Tool,"Nothing is Forgotten!Rating: 8 out of 10IncentivizedSeptember 25, 2019Use Cases and Deployment ScopeTrello is used heavy in our business for multiple departments. It is used in our development, finance, and graphic design departments. Trello is a amazing tool to keep all of the many things that need...",9,8,303,47,0.18000000000000002,nothing is forgotten rating out of incentivizedseptember use cases and deployment scopetrello is used heavy in our business for multiple departments it is used in our development finance and graphic design departments trello is a amazing tool to keep all of the many things that need,forget rating incentivizedseptember use case deployment scopetrello heavy business multiple department development finance graphic design department trello amazing tool thing need,5,0.3738
Trello,"Drag and Drop, Easy to Use Platform",,Event planningTasks assigningTeam communication,Integration with other 3rd party platforms.,"Drag and Drop, Easy to Use PlatformRating: 7 out of 10IncentivizedSeptember 25, 2019Use Cases and Deployment ScopeWe used Trello last year for our marketing activities. It helped us organize our plan &amp; tasks and communicate with our team.ProsEvent planningTasks assigningTeam communicationConsInt...",9,7,303,41,0.11111111111111112,drag and drop easy to use platformrating out of incentivizedseptember use cases and deployment scopewe used trello last year for our marketing activities it helped us organize our plan amp tasks and communicate with our team prosevent planningtasks assigningteam communicationconsint,drag drop easy use platformrate incentivizedseptember use case deployment scopewe trello year marketing activity help organize plan amp task communicate team prosevent planningtask assigningteam communicationconsint,5,0.8097
Trello,A must-have tool for every team,,"Colorful boards and cards. Easy on the eyes. You get the whole picture all the time.Countless integrations to external apps like Notion, Slack, Calendar, and Bitbucket provides productive experiences.Easy to manage and user-friendly. Offline kanban management can be done online without any product training.",Having a note-taking feature would help teams to manage observations.,"A must-have tool for every teamRating: 10 out of 10IncentivizedSeptember 25, 2019Use Cases and Deployment ScopeWe use Trello extensively for planning task management across the organization. It really helps us to see what is ahead of us in a single view.ProsColorful boards and cards. Easy on the eye...",9,10,303,48,0.14047619047619048,a must have tool for every teamrating out of incentivizedseptember use cases and deployment scopewe use trello extensively for planning task management across the organization it really helps us to see what is ahead of us in a single view proscolorful boards and cards easy on the eye,tool teamrating incentivizedseptember use case deployment scopewe use trello extensively plan task management organization help ahead single view proscolorful board card easy eye,5,0.5377
Trello,"Great for small teams and tasks, not projects",,"It's easy to create a board (or multiple boards) with unique fields to be able to track where a request is at any given moment.The initial set up of a task is very simple with a description, a list of to-dos, a due date, an attachment options.It's visually appealing, with color coding and notifications when a task is due or past due.","We moved away from Trello because we couldn't create subtasks with due dates.There is no way to create dependency.There aren't many other views available, such as the Calendar, or by Member.","Great for small teams and tasks, not projectsRating: 6 out of 10IncentivizedSeptember 25, 2019Use Cases and Deployment ScopeTrello is used solely by our ESP, and so was used by our Email Marketing team as a means to track new projects and have a visual without needing a fully stacked project managem...",9,6,303,51,0.1715909090909091,great for small teams and tasks not projectsrating out of incentivizedseptember use cases and deployment scopetrello is used solely by our esp and so was used by our email marketing team as a means to track new projects and have a visual without needing a fully stacked project managem,great small team task projectsrate incentivizedseptember use case deployment scopetrello solely esp email marketing team means track new project visual need fully stack project managem,7,0.5294
Trello,Stay on Task by Keeping Your To-Do List Organized!,,"Task manager - Organize and assign tasks as a to-do list.Tag/embed resources, attach files.Easy to use with little to no training needed.","More options for views/user dashboard.Integrate with Google.Additional features/options for reporting, timing, etc.","Stay on Task by Keeping Your To-Do List Organized!Rating: 8 out of 10IncentivizedSeptember 25, 2019Use Cases and Deployment ScopeTrello is being used individually throughout our district as a task manager and to-do list.ProsTask manager - Organize and assign tasks as a to-do list.Tag/embed resources...",9,8,303,44,0.0,stay on task by keeping your to do list organized rating out of incentivizedseptember use cases and deployment scopetrello is being used individually throughout our district as a task manager and to do list prostask manager organize and assign tasks as a to do list tag embed resources,stay task keep list organize rating incentivizedseptember use case deployment scopetrello individually district task manager list prostask manager organize assign task list tag embed resource,7,0.7412
Trello,"Trello, a great tool for either personal or team work",,"One can easily assign tasks to team members.Very complete free version of a project management tool.You can store information in cards, like files and short format text.","Assign priority to certain cards (easy for sorting).Difficult to work with multiple cards or tasks in the user interface, like for moving, copy/paste, etc.Allow tables as content for comment or description in cards.","Trello, a great tool for either personal or team workRating: 9 out of 10IncentivizedSeptember 24, 2019Use Cases and Deployment ScopeTrello is a very useful project management tool, which allows our team to organize the tasks within our projects and work teams in a very quick and seamless way. With a...",9,9,303,50,0.3446666666666667,trello a great tool for either personal or team workrating out of incentivizedseptember use cases and deployment scopetrello is a very useful project management tool which allows our team to organize the tasks within our projects and work teams in a very quick and seamless way with a,trello great tool personal team workrate incentivizedseptember use case deployment scopetrello useful project management tool allow team organize task project work team quick seamless way,6,0.444
