product_name,review_title,rating,pros,cons,full_content,page_number,extracted_rating,review_len,word_count,polarity,cleaned_content,processed_content,dominant_topic,topic_contribution
Jira,Jira Software is a good task management solution for medium to large software teams,,Task trackingNotifications of new tasks and task updatesPermission based boards and ticket updates,Jira Software could use some UI updates for its dashboardJira Software needs an archive feature for old projectsPermission flow for users and projects is very convoluted and hard to manage,"Jira Software is a good task management solution for medium to large software teamsRating: 9 out of 10IncentivizedNovember 4, 2021Use Cases and Deployment ScopeWe utilize Jira Software in our software development life cycle process to keep track of tasks, bugs, and deadlines. We also utilize this to...",7,9,303,47,0.45714285714285713,jira software is a good task management solution for medium to large software teamsrating out of incentivizednovember use cases and deployment scopewe utilize jira software in our software development life cycle process to keep track of tasks bugs and deadlines we also utilize this to,jira software good task management solution medium large software teamsrate incentivizednovember use case deployment scopewe utilize jira software software development life cycle process track task bug deadline utilize,2,0.6663
Jira,Jira Software has great features available to fulfill most of the technological needs,,Easy customization and integration with multiple applications as per end user requirements.Coding is easy for building and maintaining state of the art software.Workflow creation and management is great.Availability of software at multiple OS platforms.,Manuals are not easily available for hard core coding and software builds.,"Jira Software has great features available to fulfill most of the technological needsRating: 9 out of 10IncentivizedOctober 14, 2021Use Cases and Deployment ScopeJira Software is being used as a planning and tracking module in our organization, and we have successfully integrated various workflows w...",7,9,303,44,0.49000000000000005,jira software has great features available to fulfill most of the technological needsrating out of incentivizedoctober use cases and deployment scopejira software is being used as a planning and tracking module in our organization and we have successfully integrated various workflows w,jira software great feature available fulfill technological needsrating incentivizedoctober use case deployment scopejira software planning tracking module organization successfully integrate workflow,2,0.9416
Jira,Jira Software: Best SaaS for Software Development Projects!,,"Seamless Integration with development tools such as Slack, Github or Bitbucket.Very customizable workspace; you can choose the components of each task for your board, your own icons, labels and automated workflows.Relate all the issues/tasks with Epics and visualize upcomings results in Product Roadmap.","Likelihood to RecommendJira is well suited for software development companies that want to ensure appropiate use of Scrum Methodology, best tool available on market because of the possible integrations. Is less appropiate to projects such as truction where engineers are used just to have Gant Chart as task management view and where focus the most on scope/budget/time.","Jira Software: Best SaaS for Software Development Projects!Rating: 10 out of 10IncentivizedSeptember 3, 2021Use Cases and Deployment ScopeIn Aura Systems, we use Jira Software as our Project Management Tool. We adopted Agile Methodology and Jira empower us to iterate our products on development. On ...",7,10,303,45,0.75,jira software best saas for software development projects rating out of incentivizedseptember use cases and deployment scopein aura systems we use jira software as our project management tool we adopted agile methodology and jira empower us to iterate our products on development on,jira software well saas software development project rat incentivizedseptember use case deployment scopein aura system use jira software project management tool adopt agile methodology jira empower iterate product development,2,0.8562
Jira,The ol' workhorse that does what it needs to and slowly gets better,,Extremely configurableGood backlog managementExcellent ticket/issue structureIntegrations,"The UI, though improved greatly over the years, is still often a bit cumbersome.Workflows (in classic Jira) are still painful to configure and use","The ol' workhorse that does what it needs to and slowly gets betterRating: 7 out of 10IncentivizedAugust 23, 2021Use Cases and Deployment ScopeWe are using it across our 20 person product/engineering team to manage our agile product backlog, defects, etc. We have also tried using it with other teams...",7,7,303,49,0.024999999999999984,the ol workhorse that does what it needs to and slowly gets betterrating out of incentivizedaugust use cases and deployment scopewe are using it across our person product engineering team to manage our agile product backlog defects etc we have also tried using it with other teams,workhorse need slowly get betterrate incentivizedaugust use case deployment scopewe person product engineering team manage agile product backlog defect etc try team,5,0.3907
Jira,Jira for Cross-Departmental Collaboration,,Customization - you can set up your Jira instance however you would like to meet your needs.Streamlines communication between teams. You can add multiple users across departments with different access.Filter and report to view the information you need. This was important for us in locating open bug tickets submitted by Support so we could stay on top of them.,"For someone using Jira for the very first time, it is not the most intuitive system. Maybe some more in-app tooltips would be helpful for users logging in for the first few times.","Jira for Cross-Departmental CollaborationRating: 8 out of 10IncentivizedAugust 23, 2021Use Cases and Deployment ScopeJira was owned by our Product and Development team, however, it was used by my Support team to log bug tickets that needed to be addressed by a developer. It allowed us to provide all...",7,8,303,48,0.0,jira for cross departmental collaborationrating out of incentivizedaugust use cases and deployment scopejira was owned by our product and development team however it was used by my support team to log bug tickets that needed to be addressed by a developer it allowed us to provide all,jira cross departmental collaborationrating incentivizedaugust use case deployment scopejira own product development team support team log bug ticket need address developer allow provide,2,0.737
Jira,Jira Software allows quick management of your software backlog with tons of features!,,"Manage tickets, whether with or without SLA.Manage projects using agile including a backlog.Managing tickets for users outside the system with the service desk feature.","Management of the software is very difficult at times, although has improved.Ability to manage resources is really non-existent, there are some plugins but they are ALL buggy (I've tested them all).Better integration with Trello, would love to see this happen. Right now it's very clumsy.","Jira Software allows quick management of your software backlog with tons of features!Rating: 5 out of 10IncentivizedAugust 13, 2021Use Cases and Deployment ScopeMy company currently uses Jira as a Service desk for our IT and circulation departments. One is internal, but for circulation this requires...",7,5,303,45,0.1111111111111111,jira software allows quick management of your software backlog with tons of features rating out of incentivizedaugust use cases and deployment scopemy company currently uses jira as a service desk for our it and circulation departments one is internal but for circulation this requires,jira software allow quick management software backlog ton feature rating incentivizedaugust use case deployment scopemy company currently use jira service desk circulation department internal circulation require,2,0.6192
Jira,Great tool for managing your new projects and sustainment activities,,Notification of changes - I appreciate the email notification when things have been updated in the tickets.The visual workflow is fantastic,"This might just be the way that we use it, but the ownership updates as the ticket progress can be a little clunky.I am not sure why on some tickets I can reassign to the next person and on others, I have to request that the assignment gets changed.","Great tool for managing your new projects and sustainment activitiesRating: 7 out of 10IncentivizedAugust 12, 2021Use Cases and Deployment ScopeFrom my involvement, we use Jira to track requests for sustaining projects in IT. If we do use it for new development, I am not exposed to that. Jira helps ...",7,7,303,50,0.3575757575757576,great tool for managing your new projects and sustainment activitiesrating out of incentivizedaugust use cases and deployment scopefrom my involvement we use jira to track requests for sustaining projects in it if we do use it for new development i am not exposed to that jira helps,great tool manage new project sustainment activitiesrate incentivizedaugust use case deployment scopefrom involvement use jira track request sustain project use new development expose jira help,2,0.7312
Jira,"Jira Software provides the advanced feature set that most software teams desire, along with additional tools they never knew they could benefit from",,It helps with assessing burn-downIt helps with assigning work to team membersIt helps with estimating time to complete projects and manage project work,"When looking at past work, Jira Software could benefit from a dedicated screen that displays all completed tickets by a specific personJira Software could use a better mobile interface for quickly seeing tickets assigned to a specific personIntegration with other software like Slack is nice, but a lightweight viewer to view tickets would be beneficial to the user","Jira Software provides the advanced feature set that most software teams desire, along with additional tools they never knew they could benefit fromRating: 10 out of 10IncentivizedAugust 7, 2021Use Cases and Deployment ScopeWe use Jira Software to manage and assign software tickets, track work progr...",7,10,303,45,0.45,jira software provides the advanced feature set that most software teams desire along with additional tools they never knew they could benefit fromrating out of incentivizedaugust use cases and deployment scopewe use jira software to manage and assign software tickets track work progr,jira software provide advanced feature set software team desire additional tool know benefit fromrate incentivizedaugust use case deployment scopewe use jira software manage assign software ticket track work progr,2,0.7027
Jira,"After the initial learning curve, a fairly robust ticketing system",,"Offers a variety of ways to create dashboards to view projects, boards, tickets, etc based on any number of personal preferencesCan easily receive notifications regarding a project's progress when the ticket is updated by being a watcher on the ticketOffers a robust number of settings for a project board's tickets and how they can be created","Is best suited for concrete, clear tasks to be assigned and doesn't work as well for more abstract, loosely defined projectsTo create projects with multiple steps, the use of Epics can become clunky and integrating dependencies into the process is not easily doneIt's not terribly intuitive and a new user of Jira Software likely will have a steep learning curve","After the initial learning curve, a fairly robust ticketing systemRating: 7 out of 10IncentivizedJuly 30, 2021Use Cases and Deployment ScopeThe entire organization uses Jira Software, although to varying levels and in different ways. On my individual team we use it more to plan for upcoming projects...",7,7,303,46,0.19999999999999998,after the initial learning curve a fairly robust ticketing systemrating out of incentivizedjuly use cases and deployment scopethe entire organization uses jira software although to varying levels and in different ways on my individual team we use it more to plan for upcoming projects,initial learning curve fairly robust ticketing systemrating incentivizedjuly use case deployment scopethe entire organization use jira software vary level different way individual team use plan upcoming project,5,0.4498
Jira,JIRA: Just in time in the realm of planning advancement,,NotificationsTagging UsersCategory of activity,Attachment sizeNeed to Learn Advanced FeaturesSensitive to Mistyped keys,"JIRA: Just in time in the realm of planning advancementRating: 9 out of 10IncentivizedJuly 28, 2021Use Cases and Deployment ScopeIt is used across all SDLC related projects to track activities and progress of the projects. It is used as a database of all the work we have done in the past and the fix...",7,9,303,54,-0.125,jira just in time in the realm of planning advancementrating out of incentivizedjuly use cases and deployment scopeit is used across all sdlc related projects to track activities and progress of the projects it is used as a database of all the work we have done in the past and the fix,jira time realm planning advancementrate incentivizedjuly use case deployment scopeit sdlc relate project track activity progress project database work past fix,2,0.4765
Jira,Jira making workflow management easy,,Customization of workflows and processes.Allows easy access to updates and communication.Links well with Git.,Customization of colors and formatting.Easier control over emails being sent.,"Jira making workflow management easyRating: 9 out of 10IncentivizedJuly 25, 2021Use Cases and Deployment ScopeJira is currently used as our project management and workflow tool. We use it to keep track of where members of the team are on projects, monitor outstanding jobs, and provide detail around ...",8,9,303,48,0.25,jira making workflow management easyrating out of incentivizedjuly use cases and deployment scopejira is currently used as our project management and workflow tool we use it to keep track of where members of the team are on projects monitor outstanding jobs and provide detail around,jira make workflow management easyrate incentivizedjuly use case deployment scopejira currently project management workflow tool use track member team project monitor outstanding job provide detail,2,0.4021
Jira,The best task management tool for your projects,,Extensibility through custom add-onsHighly configurable with all its major featuresGreat integration with other Atlassian products,Many features can be too overwhelming for new usersBeing very engineering centric increases complexity to non-technical users,"The best task management tool for your projectsRating: 10 out of 10IncentivizedJuly 23, 2021Use Cases and Deployment ScopeWe use Jira Software in a variety of ways, including as the main issue tracking system for our engineering department and as a task management system for the rest of the organiza...",8,10,303,49,0.5833333333333334,the best task management tool for your projectsrating out of incentivizedjuly use cases and deployment scopewe use jira software in a variety of ways including as the main issue tracking system for our engineering department and as a task management system for the rest of the organiza,good task management tool projectsrating incentivizedjuly use case deployment scopewe use jira software variety way include main issue track system engineering department task management system rest organiza,2,0.7787
Jira,Let Jira Software handle your issues,,Easy to create and use labels to distinguish types of tickets in IT projectsEasy to track the status of ticketsEasy to create dashboards for management on the status of IT projectsDevelopers and analysts can see transparency of code versioning in Jira Software,"If Jira Software is used more efficiently with other interfaces (e.g., Service NOW), it can be a big win","Let Jira Software handle your issuesRating: 9 out of 10IncentivizedJuly 19, 2021Use Cases and Deployment ScopeJira Software is being used in my organization by all the employees who currently work on projects that require knowledge of business, IT, or finance. It is not a software used by HR, accoun...",8,9,303,49,0.0,let jira software handle your issuesrating out of incentivizedjuly use cases and deployment scopejira software is being used in my organization by all the employees who currently work on projects that require knowledge of business it or finance it is not a software used by hr accoun,let jira software handle issuesrating incentivizedjuly use case deployment scopejira software organization employee currently work project require knowledge business finance software accoun,2,0.8304
Jira,an Engineer's Review of Jira,,"Adding a detailed description of the taskTagging different people for commentsAdding pictures, documents etc.","Often adding a picture needs several tries due to ""failed"" error messagesTime tracking is very basic and can certainly improveThe watching option does not always send an email notification with updates, even if it is set to do so","an Engineer's Review of JiraRating: 8 out of 10IncentivizedJuly 15, 2021Use Cases and Deployment Scope[Jira Software] is being used across the organization by all teams to track tasks, deliverables, and document information such as meeting minutes during the course of a project. The product managers...",8,8,303,45,0.0,an engineer s review of jirarating out of incentivizedjuly use cases and deployment scope jira software is being used across the organization by all teams to track tasks deliverables and document information such as meeting minutes during the course of a project the product managers,engineer review jirarate incentivizedjuly use case deployment scope jira software organization team track task deliverable document information meet minute course project product manager,2,0.2871
Jira,Go Agile in the right way,,Projects progress tracking.Tracking teams performance.well defined and easy to use tool.friendly and highly customizable.,Creating custom reports could be complicated for non-technical people.Really basic add-ons shouldn't cost.Query requires dev language knowledge.,"Go Agile in the right wayRating: 8 out of 10IncentivizedJuly 11, 2021Use Cases and Deployment ScopeWe use Jira Software mainly for our Engineering department, this includes Software engineers, Dev Ops, IT, and DBAs. We use Jira Software as our main Agile software development process software tool. W...",8,8,303,47,0.3238095238095238,go agile in the right wayrating out of incentivizedjuly use cases and deployment scopewe use jira software mainly for our engineering department this includes software engineers dev ops it and dbas we use jira software as our main agile software development process software tool w,agile right wayrate incentivizedjuly use case deployment scopewe use jira software mainly engineering department include software engineer dev op dbas use jira software main agile software development process software tool,2,0.8489
Jira,A reliable issue tracking system for an agile team,,Team collaborationTask managementThird party integrationDocumentationEstimation,Jira on premise allows to easily make mistakes avoidable with Jira on cloudJira on cloud is faster to implement but restrictive compared to on premise,"A reliable issue tracking system for an agile teamRating: 10 out of 10IncentivizedJuly 7, 2021Use Cases and Deployment Scope<div>We use Jira to track every single task that all engineering teams execute. Either for unexpected tasks or for planned tasks that follow the product roadmap, we use Jira to...",8,10,303,48,0.1761904761904762,a reliable issue tracking system for an agile teamrating out of incentivizedjuly use cases and deployment scopewe use jira to track every single task that all engineering teams execute either for unexpected tasks or for planned tasks that follow the product roadmap we use jira to,reliable issue tracking system agile teamrating incentivizedjuly use case deployment scopewe use jira track single task engineering team execute unexpected task plan task follow product roadmap use jira,2,0.6049
Jira,How defect management gets seamless with Jira,,Issues tracking.Defect management.Reporting dashboard for defect management.,Project management.Reporting dashboard.Quick filters.,"How defect management gets seamless with JiraRating: 8 out of 10IncentivizedJuly 5, 2021Use Cases and Deployment ScopeJira Software is used by the managed services team. Managed services team uses Jira to report, track and manage defects.This is used as an issue tracking tool at different stages of ...",8,8,303,48,0.05,how defect management gets seamless with jirarating out of incentivizedjuly use cases and deployment scopejira software is used by the managed services team managed services team uses jira to report track and manage defects this is used as an issue tracking tool at different stages of,defect management get seamless jirarate incentivizedjuly use case deployment scopejira software manage service team manage service team use jira report track manage defect issue track tool different stage,2,0.5748
Jira,The most well-rounded project management softare out there!,,Cross-team collaborationIntegration with other vendorsScalability and customizationReporting and custom boards,"Search and reporting can be clunky unless you're technical; some folks working in Jira Software aren't super technical and it makes it difficult for themLimitations on things like file sizes make it difficult to collaborate at times; we need to use a cloud host like Dropbox to host files, such as videos, that are too large","The most well-rounded project management softare out there!Rating: 9 out of 10IncentivizedJune 25, 2021Use Cases and Deployment ScopeOur organization uses Jira Software extensively for the development, engineering, product, design, and support teams. We manage all of our projects within Jira Softwar...",8,9,303,41,0.25,the most well rounded project management softare out there rating out of incentivizedjune use cases and deployment scopeour organization uses jira software extensively for the development engineering product design and support teams we manage all of our projects within jira softwar,rounded project management softare rat incentivizedjune use case deployment scopeour organization use jira software extensively development engineering product design support team manage project jira softwar,2,0.6904
Jira,Complete and Highly Customizable Product Lifecycle Management Suite,,"Very customizable, workflows can be defined based on company definitions.Improves communication and access to information. It is easy to understand each item's status, priority, and responsible person.Allows us to prioritize tasks and estimate delivery dates.","May have too many options for small and simple projects, making it a little hard to use for starter users.It is more expensive that other options.Help does not cover all options.","Complete and Highly Customizable Product Lifecycle Management SuiteRating: 8 out of 10IncentivizedJune 20, 2021Use Cases and Deployment ScopeJira was implemented to track all Product development, customizations, and customer production support tasks in the Argentina solution center. Product developm...",8,8,303,38,0.05333333333333334,complete and highly customizable product lifecycle management suiterating out of incentivizedjune use cases and deployment scopejira was implemented to track all product development customizations and customer production support tasks in the argentina solution center product developm,complete highly customizable product lifecycle management suiterate incentivizedjune use case deployment scopejira implement track product development customization customer production support task argentina solution center product developm,2,0.5148
Jira,The best agile planning and management tool for software development and creative teams,,,Lead ultant - Solutions Architect - Software Engineer in Information Technology at Ghia & Associates Engineering and ulting Group (1-10 employees),"The best agile planning and management tool for software development and creative teamsRating: 10 out of 10IncentivizedJune 16, 2021Use Cases and Deployment Scope<div>I have used Jira Software for at least 8 years in my consulting company and in all projects developed for my clients. I have also imp...",8,10,303,48,0.36,the best agile planning and management tool for software development and creative teamsrating out of incentivizedjune use cases and deployment scopei have used jira software for at least years in my consulting company and in all projects developed for my clients i have also imp,good agile planning management tool software development creative teamsrate incentivizedjune use case deployment scopei jira software year consult company project develop client imp,5,0.4904
Jira,Jira is great for software development lifecycle management,,"Jira is particularly good at holding all our goals and tasks, all of them being well described within the software andJira has integration with a lot of 3rd party toolsNavigation between boards and backlogs is seamless, all of them being linked to each other",Posting URL's in comments is auto-transformed into text preview of that URL and there is no setting to avoid it.Integration with even more 3rd party tools would be nice,"Jira is great for software development lifecycle managementRating: 10 out of 10IncentivizedJune 15, 2021Use Cases and Deployment ScopeJira Software is used to [organize] and track our work. We have multiple backlogs and boards, each team with it's own. It is used across the whole [organization] and ...",9,10,303,47,0.39999999999999997,jira is great for software development lifecycle managementrating out of incentivizedjune use cases and deployment scopejira software is used to organize and track our work we have multiple backlogs and boards each team with it s own it is used across the whole organization and,jira great software development lifecycle managementrate incentivizedjune use case deployment scopejira software organize track work multiple backlog board team organization,2,0.5432
Jira,Jira - Immediate adoption by our team for backlog management,,Out-of-the-box backlog management with Kanban boardEasy and intuitive customizing for basic requirementsHuge community and marketplace extensions availability,"Confusing set of products to setup a full suite (Jira to Confluence to Service Desk, etc.)Advanced requirements call for an expertMoving to pure-Cloud in the near-future","Jira - Immediate adoption by our team for backlog managementRating: 7 out of 10IncentivizedJune 14, 2021Use Cases and Deployment ScopeJira [Software] is used by delivery teams mostly for backlog management in an SAP context. Developers and analysts can manage and follow-up on their workload by assig...",9,7,303,46,0.5,jira immediate adoption by our team for backlog managementrating out of incentivizedjune use cases and deployment scopejira software is used by delivery teams mostly for backlog management in an sap context developers and analysts can manage and follow up on their workload by assig,jira immediate adoption team backlog managementrate incentivizedjune use case deployment scopejira software delivery team backlog management sap context developer analyst manage follow workload assig,2,0.5581
Jira,Review Jira software,,,"ultant in Information Technology (10,001+ employees)","Review Jira softwareRating: 7 out of 10IncentivizedJune 14, 2021Use Cases and Deployment ScopeJira Software is a great interface when it comes to Bug Tracking, centralized usage of board and tasks and gives a better visibility of the tasks which hav been completed, which are in progress, and which w...",9,7,303,49,0.65,review jira softwarerating out of incentivizedjune use cases and deployment scopejira software is a great interface when it comes to bug tracking centralized usage of board and tasks and gives a better visibility of the tasks which hav been completed which are in progress and which w,review jira softwarerate incentivizedjune use case deployment scopejira software great interface come bug tracking centralized usage board task give well visibility task hav complete progress,5,0.3549
Jira,Jira review,,Customization - Allows customization as per requirement.Differentiation of elements.Clear visibility of tracking of the issues.,Automation.Better UI.Better integration capabilities.,"Jira reviewRating: 8 out of 10IncentivizedJune 11, 2021Use Cases and Deployment ScopeJira Software is typically used within regulatory and post market surveillance. In our Regulatory Affairs Quality Assurance department of quality world, it is necessary to track defects / issues and take necessary a...",9,8,303,44,-0.05555555555555555,jira reviewrating out of incentivizedjune use cases and deployment scopejira software is typically used within regulatory and post market surveillance in our regulatory affairs quality assurance department of quality world it is necessary to track defects issues and take necessary a,jira reviewrate incentivizedjune use case deployment scopejira software typically regulatory post market surveillance regulatory affair quality assurance department quality world necessary track defect issue necessary,2,0.8779
Jira,Jira Software tool review from QA perspective,,Error HandlingSwimlanesKanban,Integration with Ghost InspectorTest case bed so all things handled in Jira SoftwareUser Friendly,"Jira Software tool review from QA perspectiveRating: 10 out of 10IncentivizedJune 10, 2021Use Cases and Deployment ScopeWe use it in our entire organization. It addresses the needs of multiple departments with use of multiple projects along with the handling of defects and upcoming projects.ProsErro...",9,10,303,44,0.0,jira software tool review from qa perspectiverating out of incentivizedjune use cases and deployment scopewe use it in our entire organization it addresses the needs of multiple departments with use of multiple projects along with the handling of defects and upcoming projects proserro,jira software tool review perspectiverate incentivizedjune use case deployment scopewe use entire organization address need multiple department use multiple project handling defect upcoming project proserro,2,0.7128
Jira,Jira Software => a no-brainer for a growing company,,Simple UIHighly customisableWell familiar,Cloud version sometimes slowFeature roll-out not clear sometimesHard to limit scrum sprints per project,"Jira Software => a no-brainer for a growing companyRating: 8 out of 10IncentivizedJune 5, 2021Use Cases and Deployment ScopeJIRA is used across the entire org, as work item management tool. Each department has its own projects and boards, processes and assignees. It is actually holding the day to da...",9,8,303,49,0.19999999999999998,jira software a no brainer for a growing companyrating out of incentivizedjune use cases and deployment scopejira is used across the entire org as work item management tool each department has its own projects and boards processes and assignees it is actually holding the day to da,jira software brainer grow companyrating incentivizedjune use case deployment scopejira entire org work item management tool department project board process assignee actually hold day,2,0.5719
Jira,"One Stop Solution for All Deployment, Management Questions",,Agile ReportingAfter Sales ServiceScrum BoardsManage Code Deployment,LicensingCommunity EditionHelp SectionTutorials for Novice Users,"One Stop Solution for All Deployment, Management QuestionsRating: 9 out of 10IncentivizedMay 31, 2021Use Cases and Deployment ScopeJira is one application that offers [a] one stop solution for all issue &amp; project tracking, repository management, [and] tasks allocations related work. Our entire o...",9,9,303,43,0.03333333333333333,one stop solution for all deployment management questionsrating out of incentivizedmay use cases and deployment scopejira is one application that offers a one stop solution for all issue amp project tracking repository management and tasks allocations related work our entire o,stop solution deployment management questionsrate incentivizedmay use case deployment scopejira application offer stop solution issue amp project track repository management task allocation relate work entire,5,0.5361
Jira,Jira Software is a great tool for project and bug tracking.,,,,"Jira Software is a great tool for project and bug tracking.Rating: 9 out of 10IncentivizedMay 25, 2021Use Cases and Deployment ScopeJira Software is used across the firm to track and manage projects, [including] tasks. It addresses prioritizing projects, keeping track of all projects to be worked on...",9,9,303,47,0.30000000000000004,jira software is a great tool for project and bug tracking rating out of incentivizedmay use cases and deployment scopejira software is used across the firm to track and manage projects including tasks it addresses prioritizing projects keeping track of all projects to be worked on,jira software great tool project bug tracking rating incentivizedmay use case deployment scopejira software firm track manage project include task address prioritize project keep track project work,2,0.8147
Jira,A typical IS department is better off without Jira Software,,"Cloud-based, web applicationDrag-and-drop functionality within Kanban boardsClean, crisp design that is pleasing to the eye","Does not work well for a traditional IS helpdesk applicationVery difficult, if not impossible, to provision separate security for departments within the same organizationJira's terminology takes a long time to get used to and for end users to learn (and many never do, seemingly)","A typical IS department is better off without Jira SoftwareRating: 6 out of 10IncentivizedMay 17, 2021Use Cases and Deployment ScopeWe were using Jira Software to manage technical projects within the Information Systems department. We had some projects that had a definite schedule with milestones, d...",9,6,303,45,0.08333333333333334,a typical is department is better off without jira softwarerating out of incentivizedmay use cases and deployment scopewe were using jira software to manage technical projects within the information systems department we had some projects that had a definite schedule with milestones d,typical department well jira softwarerate incentivizedmay use case deployment scopewe jira software manage technical project information system department project definite schedule milestone,2,0.5631
Jira,Jira is a flexible issue and project management software,,Project management.Knowledge sharing.Time management and prioritization.,"The software is too ""old school"" - the UX can be improved.Since it's very flexible, it's also difficult to administer and make changes.It sometimes has performance issues during work.","Jira is a flexible issue and project management softwareRating: 7 out of 10IncentivizedMay 13, 2021Use Cases and Deployment ScopeJira is being used across the entire organization for different needs.The R&amp;D team is the main ""heavy"" consumer to manage the development of our software, but Jira is ...",9,7,303,47,-0.008333333333333338,jira is a flexible issue and project management softwarerating out of incentivizedmay use cases and deployment scopejira is being used across the entire organization for different needs the r amp d team is the main heavy consumer to manage the development of our software but jira is,jira flexible issue project management softwarerate incentivizedmay use case deployment scopejira entire organization different need amp team main heavy consumer manage development software jira,2,0.6843
Jira,Jira is Great for Advanced Users,,"It integrates with all of its projects, like BitbucketIt has dedicated client apps for iOS, and MacRidiculous amount of customization and integrations","Features that are ""on"" by default are overwhelming to users new to JiraImage embedding in tickets via url doesn't work, we always have to upload themMoving lots of cards quickly glitches boards out, you have to do it slowly otherwise when you move a card, it might not actually move","Jira is Great for Advanced UsersRating: 7 out of 10IncentivizedMay 13, 2021Use Cases and Deployment Scope[Jira Software is] used by developers who are on contracts with companies that support its use. It solves the problem of managing software projects and progress.ProsIt integrates with all of its ...",10,7,303,47,0.6000000000000001,jira is great for advanced usersrating out of incentivizedmay use cases and deployment scope jira software is used by developers who are on contracts with companies that support its use it solves the problem of managing software projects and progress prosit integrates with all of its,jira great advanced usersrate incentivizedmay use case deployment scope jira software developer contract company support use solve problem manage software project progress prosit integrate,2,0.6946
Jira,Jira - the software project management king,,OrganizeCustomizationAccountability,Steep learning curveNo dark modeLegacy Jira was arguably better,"Jira - the software project management kingRating: 10 out of 10IncentivizedMay 13, 2021Use Cases and Deployment ScopeJira is an integral part of our organization. If it's not used across the whole organization it's probably close to 90%. We use it to manage our internal software projects and product...",10,10,303,48,0.1,jira the software project management kingrating out of incentivizedmay use cases and deployment scopejira is an integral part of our organization if it s not used across the whole organization it s probably close to we use it to manage our internal software projects and product,jira software project management kingrating incentivizedmay use case deployment scopejira integral organization organization probably close use manage internal software project product,2,0.6894
Jira,Improve company communication and Resolve Customer Issues in RealTime,,"Able to customize your Dashboard for better organization of tasksImproves communication and Customer ServiceReal time Issue ResolutionEasy to use, learn and train","Honestly, I [have] no issues with Jira","Improve company communication and Resolve Customer Issues in RealTimeRating: 10 out of 10IncentivizedMay 12, 2021Use Cases and Deployment ScopeJira [Software] was used as a ticket system that was used by all customer service agent for the Operations Department to resolve. We are able to organize, de...",10,10,303,46,0.5,improve company communication and resolve customer issues in realtimerating out of incentivizedmay use cases and deployment scopejira software was used as a ticket system that was used by all customer service agent for the operations department to resolve we are able to organize de,improve company communication resolve customer issue realtimerate incentivizedmay use case deployment scopejira software ticket system customer service agent operation department resolve able organize,2,0.6604
Jira,Agile Project management tool.!!,,"Easily customizable, one can create flow charts, work charts with help of [Jira Software]Connects with other major tools for easy integration.Easy to keep track of all the issue raised through jira.Very clean UI easily understandableHelps in connecting all team in an organization under one roof.Best for agile and scrum project management","File uploading size is limited which is very annoying sometimesMobile app is not much usable becomes laggy and very heavy.Customizing it for first time is difficult as one need clear vision what they need to do, otherwise it becomes confusingWith so much features is single app one can get tricked into many useless things which consume time.","Agile Project management tool.!!Rating: 8 out of 10IncentivizedMay 7, 2021Use Cases and Deployment ScopeJira [Software] is used to maintain workload in our organization. It is used for implementing any new features in software. Also used for [tracking] any issue raised. It is used [in the] whole org...",10,8,303,47,0.2787878787878788,agile project management tool rating out of incentivizedmay use cases and deployment scopejira software is used to maintain workload in our organization it is used for implementing any new features in software also used for tracking any issue raised it is used in the whole org,agile project management tool rating incentivizedmay use case deployment scopejira software maintain workload organization implement new feature software track issue raise org,2,0.69
Jira,Implement Agile using Jira,,Kanban boards to get holistic view of project requirements/deliverablesGenerates different type of out of box reports and charts to track and manage individuals and projectsIntegration support with other tools like confluene,Not an easily understandable interface for new users to explore by themselves. Dedicated training is required to educate how to use itCustomization for different projects to records different fields in not very easy for administratorsReports and charts are not providing downloadable option to shareLinking stories to task and sub-task are little bit complex. Can provide drag and drop option.,"Implement Agile using JiraRating: 10 out of 10IncentivizedMay 7, 2021Use Cases and Deployment Scope<div>We are using Jira Software to track and manage everything for a project. Right from requirement logging as an epic/user stories to tracking their deliverables.</div><div></div><div>We are using Ji...",10,10,303,41,0.39285714285714285,implement agile using jirarating out of incentivizedmay use cases and deployment scopewe are using jira software to track and manage everything for a project right from requirement logging as an epic user stories to tracking their deliverables we are using ji,implement agile jirarating incentivizedmay use case deployment scopewe jira software track manage project right requirement logging epic user story track deliverable,2,0.6944
Jira,"For Agile, Jira is the best",,Easy to create board and dashboardsFlexibleCustomizable,"Has a learning curve, but not very muchNeed some plugins like big picture, confluence etcFirst setup","For Agile, Jira is the bestRating: 9 out of 10IncentivizedApril 29, 2021Use Cases and Deployment ScopeWe use Jira Software at IT Development and IT Operations processes. Approximately 500+ users use Jira Software. Jira Software provides major contribution to our Agile Software Development process wi...",10,9,303,44,0.165625,for agile jira is the bestrating out of incentivizedapril use cases and deployment scopewe use jira software at it development and it operations processes approximately users use jira software jira software provides major contribution to our agile software development process wi,agile jira bestrating incentivizedapril use case deployment scopewe use jira software development operation process approximately user use jira software jira software provide major contribution agile software development process,2,0.9107
